dma_code,interval_idx,flow_baseline_min,flow_baseline_max,flow_current,pressure_baseline_min,pressure_baseline_max,pressure_current
DM-01-01-03-01,88,0.2,162.94,52.336,6.04,8.01,7.17
DM-01-01-03-01,89,0.25,161.74,44.871,5.93,8.01,7.061
DM-01-01-03-01,90,0.18,171.3,46.754,5.7,7.88,6.877
DM-01-01-03-01,91,0.44,119.42,41.917,5.02,8.24,6.853
DM-01-01-03-01,92,11.26,115.82,42.781,3.64,7.19,6.623
DM-01-01-03-01,93,13.82,110.88,40.793,3.5,6.82,6.353
DM-01-01-03-01,94,19.6,106.94,37.209,3.6,6.38,5.78
DM-01-01-03-01,95,18.44,101.29,32.484,3.56,6.14,4.863
DM-01-01-03-02,0,0.0,0.0,0.0,2.45,2.74,2.554
DM-01-01-03-02,1,0.0,0.0,0.0,2.21,2.61,2.374
DM-01-01-03-02,2,0.0,0.0,0.0,2.22,2.63,2.387
DM-01-01-03-02,3,0.0,0.0,0.0,2.2,2.66,2.381
DM-01-01-03-02,4,0.0,0.0,0.0,2.24,2.72,2.427
DM-01-01-03-02,5,0.0,0.0,0.0,2.3,2.76,2.481
DM-01-01-03-02,6,0.0,0.0,0.0,2.32,2.74,2.49
DM-01-01-03-02,7,0.0,0.0,0.0,2.39,4.92,2.639
DM-01-01-03-02,8,0.0,0.0,0.0,2.45,2.87,2.613
DM-01-01-03-02,9,0.0,0.0,0.0,2.5,2.89,2.661
DM-01-01-03-02,10,0.0,0.0,0.0,2.56,2.96,2.717
DM-01-01-03-02,11,0.0,0.0,0.0,2.58,2.99,2.744
DM-01-01-03-02,12,0.0,0.0,0.0,2.65,3.01,2.81
DM-01-01-03-02,13,0.0,0.0,0.0,2.64,3.07,2.79
DM-01-01-03-02,14,0.0,0.0,0.0,2.6,3.09,2.776
DM-01-01-03-02,15,0.0,0.0,0.0,2.68,3.06,2.814
DM-01-01-03-02,16,0.0,0.0,0.0,2.49,3.09,2.72
DM-01-01-03-02,17,0.0,0.0,0.0,2.78,3.41,2.959
DM-01-01-03-02,18,0.0,0.0,0.0,3.3,3.6,3.349
DM-01-01-03-02,19,0.0,0.0,0.0,3.06,3.71,3.311
DM-01-01-03-02,20,0.0,0.0,0.0,3.08,3.92,3.417
DM-01-01-03-02,21,0.0,0.0,0.0,3.39,4.28,3.731
DM-01-01-03-02,22,0.0,0.0,0.0,3.68,4.43,3.977
DM-01-01-03-02,23,0.0,0.0,0.0,3.91,4.46,4.136
DM-01-01-03-02,24,0.0,0.0,0.0,4.52,5.09,4.797
DM-01-01-03-02,25,0.0,0.0,0.0,4.37,5.09,4.697
DM-01-01-03-02,26,0.0,0.0,0.0,4.15,4.96,4.524
DM-01-01-03-02,27,0.0,0.0,0.0,4.12,4.95,4.5
DM-01-01-03-02,28,0.0,0.0,0.0,4.15,4.86,4.481
DM-01-01-03-02,29,0.0,0.0,0.0,4.15,4.73,4.43
DM-01-01-03-02,30,0.0,0.0,0.0,4.18,4.78,4.466
DM-01-01-03-02,31,0.0,0.0,0.0,4.12,4.87,4.441
DM-01-01-03-02,32,0.0,0.0,0.0,4.19,4.87,4.477
DM-01-01-03-02,33,0.0,0.0,0.0,4.13,4.83,4.423
DM-01-01-03-02,34,0.0,0.0,0.0,4.1,4.71,4.36
DM-01-01-03-02,35,0.0,0.0,0.0,4.07,4.92,4.379
DM-01-01-03-02,36,0.0,0.0,0.0,4.11,4.92,4.356
DM-01-01-03-02,37,0.0,0.0,0.0,4.1,4.59,4.337
DM-01-01-03-02,38,0.0,0.0,0.0,4.24,4.92,4.443
DM-01-01-03-02,39,0.0,0.0,0.0,4.17,4.92,4.439
DM-01-01-03-02,40,0.0,0.0,0.0,4.08,4.92,4.36
DM-01-01-03-02,41,0.0,0.0,0.0,3.95,4.43,4.173
DM-01-01-03-02,42,0.0,0.0,0.0,3.76,4.92,4.066
DM-01-01-03-02,43,0.0,0.0,0.0,3.61,4.92,3.976
DM-01-01-03-02,44,0.0,0.0,0.0,3.77,4.4,4.029
DM-01-01-03-02,45,0.0,0.0,0.0,3.75,4.92,3.996
DM-01-01-03-02,46,0.0,0.0,0.0,3.67,4.09,3.861
DM-01-01-03-02,47,0.0,0.0,0.0,3.74,4.04,3.851
DM-01-01-03-02,48,0.0,0.0,0.0,3.71,4.01,3.801
DM-01-01-03-02,49,0.0,0.0,0.0,3.69,4.01,3.784
DM-01-01-03-02,50,0.0,0.0,0.0,3.67,3.98,3.776
DM-01-01-03-02,51,0.0,0.0,0.0,3.64,3.97,3.751
DM-01-01-03-02,52,0.0,0.0,0.0,3.65,3.96,3.737
DM-01-01-03-02,53,0.0,0.0,0.0,3.62,3.98,3.716
DM-01-01-03-02,54,0.0,0.0,0.0,3.6,3.95,3.699
DM-01-01-03-02,55,0.0,0.0,0.0,3.57,4.92,3.886
DM-01-01-03-02,56,0.0,0.0,0.0,3.51,4.92,3.733
DM-01-01-03-02,57,0.0,0.0,0.0,3.55,3.99,3.703
DM-01-01-03-02,58,0.0,0.0,0.0,3.55,4.92,4.257
DM-01-01-03-02,59,0.0,0.0,0.0,3.65,4.02,3.731
DM-01-01-03-02,60,0.0,0.0,0.0,3.6,4.92,3.689
DM-01-01-03-02,61,0.0,0.0,0.0,3.55,4.92,3.83
DM-01-01-03-02,62,0.0,0.0,0.0,3.52,3.83,3.547
DM-01-01-03-02,63,0.0,0.0,0.0,3.54,3.82,3.564
DM-01-01-03-02,64,0.0,0.0,0.0,3.58,4.92,4.177
DM-01-01-03-02,65,0.0,0.0,0.0,3.61,4.92,3.729
DM-01-01-03-02,66,0.0,0.0,0.0,3.61,3.86,3.689
DM-01-01-03-02,67,0.0,0.0,0.0,3.69,3.94,3.774
DM-01-01-03-02,68,0.0,0.0,0.0,4.02,4.03,4.03
DM-01-01-03-02,69,0.0,0.0,0.0,4.0,4.17,4.063
DM-01-01-03-02,70,0.0,0.0,0.0,4.11,4.28,4.173
DM-01-01-03-02,71,0.0,0.0,0.0,4.21,4.43,4.287
DM-01-01-03-02,72,0.0,0.0,0.0,4.33,4.62,4.42
DM-01-01-03-02,73,0.0,0.0,0.0,4.37,4.66,4.46
DM-01-01-03-02,74,0.0,0.0,0.0,4.42,4.66,4.503
DM-01-01-03-02,75,0.0,0.0,0.0,4.54,4.72,4.599
DM-01-01-03-02,76,0.0,0.0,0.0,4.48,4.71,4.56
DM-01-01-03-02,77,0.0,0.0,0.0,4.35,4.75,4.486
DM-01-01-03-02,78,0.0,0.0,0.0,4.33,4.81,4.489
DM-01-01-03-02,79,0.0,0.0,0.0,4.43,4.79,4.554
DM-01-01-03-02,80,0.0,0.0,0.0,4.32,4.74,4.461
DM-01-01-03-02,81,0.0,0.0,0.0,4.37,4.67,4.477
DM-01-01-03-02,82,0.0,0.0,0.0,4.43,4.75,4.543
DM-01-01-03-02,83,0.0,0.0,0.0,4.48,4.87,4.613
DM-01-01-03-02,84,0.0,0.0,0.0,4.37,4.92,4.563
DM-01-01-03-02,85,0.0,0.0,0.0,4.35,4.87,4.534
DM-01-01-03-02,86,0.0,0.0,0.0,3.99,4.72,4.253
DM-01-01-03-02,87,0.0,0.0,0.0,4.09,4.69,4.297
DM-01-01-03-02,88,0.0,0.0,0.0,4.08,4.67,4.27
DM-01-01-03-02,89,0.0,0.0,0.0,3.95,4.63,4.173
DM-01-01-03-02,90,0.0,0.0,0.0,3.41,4.42,3.756
DM-01-01-03-02,91,0.0,0.0,0.0,3.26,4.18,3.573
DM-01-01-03-02,92,0.0,0.0,0.0,3.2,3.95,3.457
DM-01-01-03-02,93,0.0,0.0,0.0,3.03,3.86,3.31
DM-01-01-03-02,94,0.0,0.0,0.0,2.74,3.49,2.99
DM-01-01-03-02,95,0.0,0.0,0.0,2.63,2.95,2.726
DM-01-01-03-03,0,0.0,0.0,0.0,2.33,4.05,3.607
DM-01-01-03-03,1,0.0,0.0,0.0,2.16,4.06,3.289
DM-01-01-03-03,2,0.0,0.0,0.0,2.06,4.11,3.14
DM-01-01-03-03,3,0.0,0.0,0.0,2.03,4.26,3.124
DM-01-01-03-03,4,0.0,0.0,0.0,1.98,4.61,3.183
DM-01-01-03-03,5,0.0,0.0,0.0,1.97,4.87,3.184
DM-01-01-03-03,6,0.0,0.0,0.0,2.18,4.72,3.257
DM-01-01-03-03,7,0.0,0.0,0.0,2.62,4.51,3.28
DM-01-01-03-03,8,0.0,0.0,0.0,2.82,4.49,3.27
DM-01-01-03-03,9,0.0,0.0,0.0,2.83,4.02,3.284
DM-01-01-03-03,10,0.0,0.0,0.0,2.75,3.76,3.32
DM-01-01-03-03,11,0.0,0.0,0.0,2.76,3.71,3.41
DM-01-01-03-03,12,0.0,0.0,0.0,2.84,3.74,3.379
DM-01-01-03-03,13,0.0,0.0,0.0,2.83,3.7,3.336
DM-01-01-03-03,14,0.0,0.0,0.0,2.83,3.68,3.341
DM-01-01-03-03,15,0.0,0.0,0.0,2.83,3.74,3.404
DM-01-01-03-03,16,0.0,0.0,0.0,2.9,4.06,3.533
DM-01-01-03-03,17,0.0,0.0,0.0,3.05,4.34,3.78
DM-01-01-03-03,18,0.0,0.0,0.0,3.32,4.59,4.231
DM-01-01-03-03,19,0.0,0.0,0.0,3.73,5.02,4.52
DM-01-01-03-03,20,0.0,0.0,0.0,3.98,5.51,4.933
DM-01-01-03-03,21,0.0,0.0,0.0,4.51,5.67,5.314
DM-01-01-03-03,22,0.0,0.0,0.0,4.76,5.84,5.45
DM-01-01-03-03,23,0.0,0.0,0.0,4.77,5.84,5.44
DM-01-01-03-03,24,0.0,0.0,0.0,4.73,5.83,5.336
DM-01-01-03-03,25,0.0,0.0,0.0,4.63,5.57,5.01
DM-01-01-03-03,26,0.0,0.0,0.0,4.6,5.33,4.801
DM-01-01-03-03,27,0.0,0.0,0.0,4.56,5.83,4.821
DM-01-01-03-03,28,0.0,0.0,0.0,4.62,7.31,5.283
DM-01-01-03-03,29,0.0,0.0,0.0,4.82,7.25,5.457
DM-01-01-03-03,30,0.0,0.0,0.0,4.82,7.17,5.557
DM-01-01-03-03,31,0.0,0.0,0.0,4.88,7.4,5.476
DM-01-01-03-03,32,0.0,0.0,0.0,4.93,6.78,5.57
DM-01-01-03-03,33,0.0,0.0,0.0,4.81,6.46,5.569
DM-01-01-03-03,34,0.0,0.0,0.0,4.83,7.52,5.571
DM-01-01-03-03,35,0.0,0.0,0.0,4.82,7.54,5.606
DM-01-01-03-03,36,0.0,0.0,0.0,4.83,6.96,5.603
DM-01-01-03-03,37,0.0,0.0,0.0,4.84,6.49,5.491
DM-01-01-03-03,38,0.0,0.0,0.0,4.89,6.27,5.463
DM-01-01-03-03,39,0.0,0.0,0.0,4.88,6.2,5.446
DM-01-01-03-03,40,0.0,0.0,0.0,4.84,6.02,5.431
DM-01-01-03-03,41,0.0,0.0,0.0,4.72,6.65,5.3
DM-01-01-03-03,42,0.0,0.0,0.0,4.41,5.92,4.984
DM-01-01-03-03,43,0.0,0.0,0.0,4.49,5.76,4.829
DM-01-01-03-03,44,0.0,0.0,0.0,4.44,6.7,4.879
DM-01-01-03-03,45,0.0,0.0,0.0,4.31,6.37,4.926
DM-01-01-03-03,46,0.0,0.0,0.0,4.3,5.88,4.89
DM-01-01-03-03,47,0.0,0.0,0.0,4.34,5.96,4.761
DM-01-01-03-03,48,0.0,0.0,0.0,4.35,6.09,4.723
DM-01-01-03-03,49,0.0,0.0,0.0,4.34,5.83,4.734
DM-01-01-03-03,50,0.0,0.0,0.0,4.36,5.34,4.72
DM-01-01-03-03,51,0.0,0.0,0.0,4.37,5.34,4.71
DM-01-01-03-03,52,0.0,0.0,0.0,4.35,5.32,4.701
DM-01-01-03-03,53,0.0,0.0,0.0,4.38,5.64,4.82
DM-01-01-03-03,54,0.0,0.0,0.0,3.88,5.94,4.891
DM-01-01-03-03,55,0.0,0.0,0.0,3.89,5.55,4.853
DM-01-01-03-03,56,0.0,0.0,0.0,3.91,5.76,4.766
DM-01-01-03-03,57,0.0,0.0,0.0,3.91,5.64,4.716
DM-01-01-03-03,58,0.0,0.0,0.0,3.89,5.3,4.646
DM-01-01-03-03,59,0.0,0.0,0.0,3.81,4.97,4.449
DM-01-01-03-03,60,0.0,0.0,0.0,3.8,4.93,4.321
DM-01-01-03-03,61,0.0,0.0,0.0,3.8,5.39,4.35
DM-01-01-03-03,62,0.0,0.0,0.0,3.81,5.4,4.39
DM-01-01-03-03,63,0.0,0.0,0.0,3.79,5.41,4.36
DM-01-01-03-03,64,0.0,0.0,0.0,3.98,5.37,4.411
DM-01-01-03-03,65,0.0,0.0,0.0,4.16,5.28,4.523
DM-01-01-03-03,66,0.0,0.0,0.0,4.33,5.63,4.59
DM-01-01-03-03,67,0.0,0.0,0.0,4.41,5.64,4.731
DM-01-01-03-03,68,0.0,0.0,0.0,4.48,5.76,4.784
DM-01-01-03-03,69,0.0,0.0,0.0,4.58,6.04,4.889
DM-01-01-03-03,70,0.0,0.0,0.0,4.64,6.14,4.92
DM-01-01-03-03,71,0.0,0.0,0.0,4.71,6.04,5.049
DM-01-01-03-03,72,0.0,0.0,0.0,4.73,6.61,5.141
DM-01-01-03-03,73,0.0,0.0,0.0,4.76,6.54,5.2
DM-01-01-03-03,74,0.0,0.0,0.0,4.75,6.8,5.239
DM-01-01-03-03,75,0.0,0.0,0.0,4.75,6.49,5.247
DM-01-01-03-03,76,0.0,0.0,0.0,4.72,6.38,5.291
DM-01-01-03-03,77,0.0,0.0,0.0,4.74,6.82,5.306
DM-01-01-03-03,78,0.0,0.0,0.0,4.76,6.63,5.31
DM-01-01-03-03,79,0.0,0.0,0.0,4.76,7.23,5.483
DM-01-01-03-03,80,0.0,0.0,0.0,4.73,6.93,5.374
DM-01-01-03-03,81,0.0,0.0,0.0,4.74,6.83,5.356
DM-01-01-03-03,82,0.0,0.0,0.0,4.75,7.03,5.456
DM-01-01-03-03,83,0.0,0.0,0.0,4.77,6.97,5.35
DM-01-01-03-03,84,0.0,0.0,0.0,4.8,7.2,5.394
DM-01-01-03-03,85,0.0,0.0,0.0,4.79,7.05,5.419
DM-01-01-03-03,86,0.0,0.0,0.0,4.79,7.0,5.39
DM-01-01-03-03,87,0.0,0.0,0.0,4.76,6.83,5.359
DM-01-01-03-03,88,0.0,0.0,0.0,4.74,6.56,5.476
DM-01-01-03-03,89,0.0,0.0,0.0,4.44,7.27,5.449
DM-01-01-03-03,90,0.0,0.0,0.0,4.43,6.85,5.506
DM-01-01-03-03,91,0.0,0.0,0.0,3.84,7.89,5.651
DM-01-01-03-03,92,0.0,0.0,0.0,2.86,5.93,5.443
DM-01-01-03-03,93,0.0,0.0,0.0,2.77,6.07,5.379
DM-01-01-03-03,94,0.0,0.0,0.0,2.9,5.91,4.877
DM-01-01-03-03,95,0.0,0.0,0.0,2.95,4.84,3.837
DM-01-01-04-01,0,0.0,0.0,0.0,2.98,5.28,3.726
DM-01-01-04-01,1,0.0,0.0,0.0,2.71,5.2,3.509
DM-01-01-04-01,2,0.0,0.0,0.0,2.54,5.33,3.493
DM-01-01-04-01,3,0.0,0.0,0.0,2.48,5.35,3.536
DM-01-01-04-01,4,0.0,0.0,0.0,2.38,5.46,3.576
DM-01-01-04-01,5,0.0,0.0,0.0,2.39,5.52,3.611
DM-01-01-04-01,6,0.0,0.0,0.0,2.65,5.59,3.651
DM-01-01-04-01,7,0.0,0.0,0.0,3.35,5.61,3.709
DM-01-01-04-01,8,0.0,0.0,0.0,3.35,5.63,3.734
DM-01-01-04-01,9,0.0,0.0,0.0,3.39,5.06,3.743
DM-01-01-04-01,10,0.0,0.0,0.0,3.44,4.0,3.747
DM-01-01-04-01,11,0.0,0.0,0.0,3.46,4.09,3.76
DM-01-01-04-01,12,0.0,0.0,0.0,3.47,4.07,3.76
DM-01-01-04-01,13,0.0,0.0,0.0,3.37,4.05,3.773
DM-01-01-04-01,14,0.0,0.0,0.0,3.51,4.05,3.793
DM-01-01-04-01,15,0.0,0.0,0.0,3.5,4.07,3.806
DM-01-01-04-01,16,0.0,0.0,0.0,3.54,4.19,3.934
DM-01-01-04-01,17,0.0,0.0,0.0,3.64,4.39,4.246
DM-01-01-04-01,18,0.0,0.0,0.0,3.78,4.86,4.713
DM-01-01-04-01,19,0.0,0.0,0.0,4.13,5.46,5.033
DM-01-01-04-01,20,0.0,0.0,0.0,4.42,5.82,5.466
DM-01-01-04-01,21,0.0,0.0,0.0,5.13,6.11,5.9
DM-01-01-04-01,22,0.0,0.0,0.0,5.29,6.44,6.324
DM-01-01-04-01,23,0.0,0.0,0.0,5.63,6.73,6.539
DM-01-01-04-01,24,0.0,0.0,0.0,5.92,6.97,6.57
DM-01-01-04-01,25,0.0,0.0,0.0,5.8,6.85,6.423
DM-01-01-04-01,26,0.0,0.0,0.0,5.64,6.85,6.317
DM-01-01-04-01,27,0.0,0.0,0.0,5.48,7.57,6.226
DM-01-01-04-01,28,0.0,0.0,0.0,6.03,8.8,7.78
DM-01-01-04-01,29,0.0,0.0,0.0,6.24,8.72,7.944
DM-01-01-04-01,30,0.0,0.0,0.0,7.16,8.68,8.0
DM-01-01-04-01,31,0.0,0.0,0.0,7.03,8.81,7.957
DM-01-01-04-01,32,0.0,0.0,0.0,7.34,8.59,8.094
DM-01-01-04-01,33,0.0,0.0,0.0,7.36,8.58,8.054
DM-01-01-04-01,34,0.0,0.0,0.0,7.46,8.69,8.151
DM-01-01-04-01,35,0.0,0.0,0.0,7.46,8.77,8.21
DM-01-01-04-01,36,0.0,0.0,0.0,7.48,8.68,8.173
DM-01-01-04-01,37,0.0,0.0,0.0,7.49,8.79,8.146
DM-01-01-04-01,38,0.0,0.0,0.0,7.5,8.81,8.073
DM-01-01-04-01,39,0.0,0.0,0.0,7.59,8.91,8.053
DM-01-01-04-01,40,0.0,0.0,0.0,7.38,8.77,7.97
DM-01-01-04-01,41,0.0,0.0,0.0,7.12,8.34,7.66
DM-01-01-04-01,42,0.0,0.0,0.0,6.76,8.14,7.323
DM-01-01-04-01,43,0.0,0.0,0.0,6.24,8.07,6.931
DM-01-01-04-01,44,0.0,0.0,0.0,6.12,8.58,7.056
DM-01-01-04-01,45,0.0,0.0,0.0,6.26,8.3,6.98
DM-01-01-04-01,46,0.0,0.0,0.0,6.25,7.92,6.774
DM-01-01-04-01,47,0.0,0.0,0.0,6.15,7.59,6.62
DM-01-01-04-01,48,0.0,0.0,0.0,6.09,7.37,6.521
DM-01-01-04-01,49,0.0,0.0,0.0,6.08,7.23,6.414
DM-01-01-04-01,50,0.0,0.0,0.0,6.0,7.26,6.383
DM-01-01-04-01,51,0.0,0.0,0.0,6.02,7.23,6.353
DM-01-01-04-01,52,0.0,0.0,0.0,5.96,6.99,6.274
DM-01-01-04-01,53,0.0,0.0,0.0,5.94,6.91,6.254
DM-01-01-04-01,54,0.0,0.0,0.0,5.19,6.91,6.259
DM-01-01-04-01,55,0.0,0.0,0.0,5.27,6.78,6.239
DM-01-01-04-01,56,0.0,0.0,0.0,5.29,6.7,6.19
DM-01-01-04-01,57,0.0,0.0,0.0,5.33,6.72,6.201
DM-01-01-04-01,58,0.0,0.0,0.0,5.11,6.6,5.697
DM-01-01-04-01,59,0.0,0.0,0.0,5.22,6.64,5.537
DM-01-01-04-01,60,0.0,0.0,0.0,5.2,6.6,5.459
DM-01-01-04-01,61,0.0,0.0,0.0,5.07,6.52,5.48
DM-01-01-04-01,62,0.0,0.0,0.0,5.22,6.54,5.494
DM-01-01-04-01,63,0.0,0.0,0.0,5.22,6.5,5.54
DM-01-01-04-01,64,0.0,0.0,0.0,5.25,6.16,5.641
DM-01-01-04-01,65,0.0,0.0,0.0,5.56,6.38,5.881
DM-01-01-04-01,66,0.0,0.0,0.0,5.68,6.66,6.063
DM-01-01-04-01,67,0.0,0.0,0.0,5.84,6.95,6.27
DM-01-01-04-01,68,0.0,0.0,0.0,6.0,7.18,6.571
DM-01-01-04-01,69,0.0,0.0,0.0,6.36,7.51,6.87
DM-01-01-04-01,70,0.0,0.0,0.0,6.51,7.82,7.21
DM-01-01-04-01,71,0.0,0.0,0.0,6.71,8.13,7.636
DM-01-01-04-01,72,0.0,0.0,0.0,6.96,8.31,7.863
DM-01-01-04-01,73,0.0,0.0,0.0,7.02,8.4,7.837
DM-01-01-04-01,74,0.0,0.0,0.0,7.08,8.38,7.917
DM-01-01-04-01,75,0.0,0.0,0.0,7.0,8.46,7.921
DM-01-01-04-01,76,0.0,0.0,0.0,6.89,8.5,7.954
DM-01-01-04-01,77,0.0,0.0,0.0,7.04,8.52,7.961
DM-01-01-04-01,78,0.0,0.0,0.0,7.08,8.54,7.957
DM-01-01-04-01,79,0.0,0.0,0.0,6.99,8.48,7.924
DM-01-01-04-01,80,0.0,0.0,0.0,6.9,8.42,7.833
DM-01-01-04-01,81,0.0,0.0,0.0,6.9,8.4,7.859
DM-01-01-04-01,82,0.0,0.0,0.0,7.15,8.49,7.979
DM-01-01-04-01,83,0.0,0.0,0.0,7.07,8.51,8.001
DM-01-01-04-01,84,0.0,0.0,0.0,7.31,8.57,8.024
DM-01-01-04-01,85,0.0,0.0,0.0,7.35,8.49,7.923
DM-01-01-04-01,86,0.0,0.0,0.0,7.33,8.43,7.9
DM-01-01-04-01,87,0.0,0.0,0.0,7.25,8.29,7.886
DM-01-01-04-01,88,0.0,0.0,0.0,6.84,8.13,7.784
DM-01-01-04-01,89,0.0,0.0,0.0,6.4,7.83,7.614
DM-01-01-04-01,90,0.0,0.0,0.0,5.35,7.59,7.346
DM-01-01-04-01,91,0.0,0.0,0.0,4.62,7.61,7.184
DM-01-01-04-01,92,0.0,0.0,0.0,3.5,7.61,6.796
DM-01-01-04-01,93,0.0,0.0,0.0,3.49,7.38,6.359
DM-01-01-04-01,94,0.0,0.0,0.0,3.59,6.32,5.574
DM-01-01-04-01,95,0.0,0.0,0.0,3.76,5.74,4.581
DM-01-01-05-01,0,94.39,152.01,103.827,1.58,3.76,2.336
DM-01-01-05-01,1,91.54,150.91,100.629,1.77,3.7,2.201
DM-01-01-05-01,2,94.59,150.94,100.757,1.9,3.71,2.187
DM-01-01-05-01,3,93.08,149.39,99.766,1.99,3.73,2.211
DM-01-01-05-01,4,94.87,149.54,98.39,1.88,3.79,2.247
DM-01-01-05-01,5,89.91,123.69,96.596,1.92,3.83,2.26
DM-01-01-05-01,6,89.19,118.8,93.719,2.0,3.87,2.281
DM-01-01-05-01,7,88.54,115.3,94.06,2.02,3.89,2.341
DM-01-01-05-01,8,86.16,115.71,93.471,2.01,3.89,2.35
DM-01-01-05-01,9,87.24,110.7,92.791,2.04,3.38,2.366
DM-01-01-05-01,10,86.49,112.54,92.363,2.07,2.83,2.383
DM-01-01-05-01,11,86.29,111.59,93.249,2.09,2.9,2.396
DM-01-01-05-01,12,83.89,110.97,93.656,2.1,2.88,2.384
DM-01-01-05-01,13,83.28,116.93,93.954,2.11,2.85,2.387
DM-01-01-05-01,14,85.03,118.2,92.63,2.11,2.85,2.394
DM-01-01-05-01,15,86.42,115.39,92.661,2.11,2.73,2.417
DM-01-01-05-01,16,89.13,117.52,98.304,2.23,2.9,2.611
DM-01-01-05-01,17,96.87,128.96,105.404,2.36,3.41,3.071
DM-01-01-05-01,18,98.37,132.77,112.954,2.7,3.78,3.587
DM-01-01-05-01,19,103.9,143.35,120.749,3.23,4.26,4.036
DM-01-01-05-01,20,108.28,147.65,128.447,3.55,4.63,4.519
DM-01-01-05-01,21,119.54,152.13,139.794,4.24,5.2,5.014
DM-01-01-05-01,22,127.6,162.61,150.061,4.47,5.57,5.436
DM-01-01-05-01,23,137.55,177.87,161.417,4.95,6.01,5.809
DM-01-01-05-01,24,144.97,189.04,173.364,4.91,6.22,5.986
DM-01-01-05-01,25,146.88,194.33,182.206,5.47,6.11,5.919
DM-01-01-05-01,26,165.42,199.11,186.987,5.28,6.18,5.879
DM-01-01-05-01,27,167.9,203.27,190.086,5.23,6.37,5.834
DM-01-01-05-01,28,176.24,229.37,206.651,5.78,7.82,7.234
DM-01-01-05-01,29,183.79,232.5,213.106,6.74,7.83,7.41
DM-01-01-05-01,30,182.41,233.57,213.499,6.8,7.85,7.447
DM-01-01-05-01,31,185.54,230.0,210.2,6.51,7.88,7.42
DM-01-01-05-01,32,186.41,227.45,209.326,6.76,7.79,7.447
DM-01-01-05-01,33,193.64,223.15,207.74,6.73,7.78,7.396
DM-01-01-05-01,34,192.63,222.17,205.48,6.76,7.77,7.466
DM-01-01-05-01,35,192.9,222.19,203.029,6.79,7.75,7.463
DM-01-01-05-01,36,192.28,229.61,202.111,6.8,7.79,7.439
DM-01-01-05-01,37,188.87,227.27,200.683,6.8,7.89,7.37
DM-01-01-05-01,38,185.65,225.69,200.867,6.82,8.06,7.31
DM-01-01-05-01,39,182.57,221.02,198.546,6.8,8.11,7.263
DM-01-01-05-01,40,177.47,220.7,193.78,6.65,7.76,7.047
DM-01-01-05-01,41,168.43,216.92,185.903,6.16,7.19,6.623
DM-01-01-05-01,42,153.63,216.04,181.397,5.6,6.94,6.239
DM-01-01-05-01,43,143.77,215.76,173.419,5.05,6.78,5.809
DM-01-01-05-01,44,141.7,223.21,176.421,4.92,7.19,5.957
DM-01-01-05-01,45,148.17,216.79,177.474,4.95,6.96,5.81
DM-01-01-05-01,46,141.33,214.31,173.866,4.6,6.54,5.591
DM-01-01-05-01,47,141.83,206.43,168.057,4.86,6.15,5.411
DM-01-01-05-01,48,138.72,199.42,162.969,4.83,5.76,5.261
DM-01-01-05-01,49,134.55,187.49,159.523,4.84,5.7,5.17
DM-01-01-05-01,50,132.86,192.89,158.117,4.74,5.63,5.106
DM-01-01-05-01,51,129.4,180.09,156.431,4.66,5.56,5.06
DM-01-01-05-01,52,130.73,175.25,152.79,4.58,5.51,4.986
DM-01-01-05-01,53,130.16,175.75,151.501,4.61,5.43,4.966
DM-01-01-05-01,54,128.68,173.27,150.16,3.91,5.52,4.986
DM-01-01-05-01,55,129.3,171.42,147.853,3.91,5.44,4.969
DM-01-01-05-01,56,125.55,170.32,146.134,3.94,5.36,4.939
DM-01-01-05-01,57,118.36,173.44,146.701,3.95,5.3,4.937
DM-01-01-05-01,58,118.89,172.96,141.204,3.94,5.24,4.553
DM-01-01-05-01,59,116.13,176.91,143.656,3.92,5.25,4.461
DM-01-01-05-01,60,115.6,177.94,140.534,3.9,5.2,4.29
DM-01-01-05-01,61,115.61,180.41,142.229,3.9,5.16,4.301
DM-01-01-05-01,62,117.26,174.74,138.551,3.93,5.13,4.306
DM-01-01-05-01,63,119.43,169.68,137.85,3.88,5.15,4.306
DM-01-01-05-01,64,124.63,174.23,140.923,4.15,4.92,4.48
DM-01-01-05-01,65,131.76,181.62,148.237,4.49,5.22,4.763
DM-01-01-05-01,66,139.49,187.64,153.463,4.67,5.5,4.956
DM-01-01-05-01,67,144.31,205.06,157.126,4.8,5.78,5.199
DM-01-01-05-01,68,158.6,211.76,164.263,5.18,6.04,5.474
DM-01-01-05-01,69,166.72,218.29,174.501,5.38,6.41,5.896
DM-01-01-05-01,70,172.65,220.67,184.18,5.57,6.91,6.324
DM-01-01-05-01,71,180.09,229.84,192.093,5.84,7.23,6.773
DM-01-01-05-01,72,184.8,236.63,195.227,6.04,7.37,6.966
DM-01-01-05-01,73,183.99,239.58,197.67,6.16,7.55,7.071
DM-01-01-05-01,74,183.21,240.56,198.824,6.18,7.59,7.1
DM-01-01-05-01,75,179.94,241.45,201.901,6.21,7.59,7.131
DM-01-01-05-01,76,183.6,244.18,204.913,6.11,7.63,7.16
DM-01-01-05-01,77,185.63,236.99,204.28,6.18,7.65,7.161
DM-01-01-05-01,78,189.99,226.88,204.659,6.3,7.66,7.177
DM-01-01-05-01,79,190.15,229.95,204.873,6.29,7.63,7.187
