dma_code,baseline_month,current_avg_mnf,baseline_avg_mnf,mnf_delta_pct,mnf_delta_abs,mnf_color,current_avg_daily_total,baseline_avg_daily_total,inflow_delta_pct,inflow_delta_abs,inflow_color,n_valid_days_current,n_valid_days_baseline,current_window_start,current_window_end,generated_at
DM-01-01-01-01,custom_60d,52.937,48.968,8.11,3.97,yellow,2161.61,1943.65,11.21,217.96,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-02-01,custom_60d,42.279,60.574,-30.2,-18.29,green,2551.46,2884.78,-11.55,-333.32,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-02-02,custom_60d,25.509,23.619,8.0,1.89,yellow,924.8,855.16,8.14,69.64,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-03-01,custom_60d,27.506,29.956,-8.18,-2.45,green,1139.46,1034.58,10.14,104.88,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-03-02,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-03-03,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-04-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-05-01,custom_60d,93.097,96.221,-3.25,-3.12,green,3812.37,3794.12,0.48,18.25,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-05-02,custom_60d,52.282,21.864,139.12,30.42,red,1243.96,514.6,141.73,729.36,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-06-01,custom_60d,81.732,89.799,-8.98,-8.07,green,3062.32,3278.83,-6.6,-216.51,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-01-06-02,custom_60d,4.907,5.755,-14.74,-0.85,green,467.22,504.04,-7.3,-36.82,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-01-01,custom_60d,48.245,33.911,42.27,14.33,red,2053.46,1420.39,44.57,633.07,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-01-02,custom_60d,117.587,15.199,673.65,102.39,red,3896.11,532.68,631.42,3363.43,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-02-01,custom_60d,169.481,200.209,-15.35,-30.73,green,6622.82,7609.6,-12.97,-986.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-02-02,custom_60d,20.085,12.608,59.3,7.48,red,1288.32,857.59,50.23,430.73,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-03-02,custom_60d,51.018,51.402,-0.75,-0.38,green,2407.76,2405.43,0.1,2.33,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-04-02,custom_60d,45.078,46.094,-2.2,-1.02,green,1920.07,1998.46,-3.92,-78.39,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-04-03,custom_60d,32.291,33.194,-2.72,-0.9,green,1326.76,1610.97,-17.64,-284.21,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-02-05-01,custom_60d,51.787,57.859,-10.49,-6.07,green,2229.7,2277.3,-2.09,-47.6,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-01-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-02-01,custom_60d,111.04,112.589,-1.38,-1.55,green,4513.06,4533.12,-0.44,-20.06,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-03-01,custom_60d,0.335,0.341,-1.76,-0.01,green,9.59,26.79,-64.2,-17.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-04-01,custom_60d,279.214,280.987,-0.63,-1.77,green,11040.6,10836.3,1.89,204.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-05-01,custom_60d,65.696,78.862,-16.69,-13.17,green,5934.15,5747.46,3.25,186.69,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-05-02,custom_60d,0.981,1.008,-2.68,-0.03,green,26.19,29.79,-12.08,-3.6,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-06-01,custom_60d,38.243,44.27,-13.61,-6.03,green,2369.07,2416.82,-1.98,-47.75,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-06-02,custom_60d,29.571,27.471,7.64,2.1,yellow,1502.8,1438.97,4.44,63.83,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-03-06-03,custom_60d,52.282,11.307,362.39,40.97,red,2550.35,641.09,297.81,1909.26,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-01-01,custom_60d,42.427,44.306,-4.24,-1.88,green,3697.4,3749.45,-1.39,-52.05,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-01-02,custom_60d,49.457,16.197,205.35,33.26,red,449.72,117.6,282.41,332.12,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-02-01,custom_60d,144.589,65.167,121.87,79.42,red,4861.21,2358.91,106.08,2502.3,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-03-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-03-02,custom_60d,1.164,1.412,-17.56,-0.25,green,177.43,193.24,-8.18,-15.81,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-03-03,custom_60d,33.329,46.14,-27.77,-12.81,green,1617.53,1872.39,-13.61,-254.86,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-04-01,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-04-02,custom_60d,24.88,42.123,-40.93,-17.24,green,1271.33,1446.49,-12.11,-175.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-05-01,custom_60d,83.279,55.893,49.0,27.39,red,4018.87,3623.13,10.92,395.74,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-05-02,custom_60d,128.868,106.303,21.23,22.56,red,6401.99,6222.97,2.88,179.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-06-01,custom_60d,240.732,261.315,-7.88,-20.58,green,9060.19,9923.61,-8.7,-863.42,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-06-02,custom_60d,43.624,13.592,220.95,30.03,red,932.51,316.13,194.98,616.38,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-04-07-01,custom_60d,82.174,49.465,66.13,32.71,red,5520.54,5108.91,8.06,411.63,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-01-01,custom_60d,115.266,127.404,-9.53,-12.14,green,5124.4,5451.01,-5.99,-326.61,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-01-02,custom_60d,84.073,105.306,-20.16,-21.23,green,4012.77,4722.38,-15.03,-709.61,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-02-01,custom_60d,82.281,70.208,17.2,12.07,yellow,3998.52,3550.49,12.62,448.03,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-03-01,custom_60d,94.166,103.701,-9.19,-9.53,green,4246.64,4403.62,-3.56,-156.98,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-03-02,custom_60d,46.626,47.28,-1.38,-0.65,green,2370.21,2366.95,0.14,3.26,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-04-01,custom_60d,71.186,89.895,-20.81,-18.71,green,3250.21,3992.35,-18.59,-742.14,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-04-02,custom_60d,54.055,57.14,-5.4,-3.09,green,2657.62,2656.21,0.05,1.41,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-05-04-03,custom_60d,48.864,54.885,-10.97,-6.02,green,2022.18,2173.02,-6.94,-150.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-01-01,custom_60d,68.109,68.114,-0.01,-0.01,green,3083.35,3138.43,-1.76,-55.08,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-01-02,custom_60d,21.718,22.06,-1.55,-0.34,green,1340.4,1365.42,-1.83,-25.02,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-02-01,custom_60d,5.957,12.872,-53.72,-6.92,green,143.41,269.01,-46.69,-125.6,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-02-02,custom_60d,111.753,127.561,-12.39,-15.81,green,4816.26,5089.75,-5.37,-273.49,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-02-04,custom_60d,0.0,0.001,-100.0,-0.0,green,0.0,236.05,-100.0,-236.05,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-02-05,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-03-01,custom_60d,0.0,0.0,,,gray,0.62,19.79,-96.87,-19.17,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-03-02,custom_60d,37.617,35.983,4.54,1.63,green,2409.24,2348.77,2.57,60.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-04-01,custom_60d,111.861,107.224,4.32,4.64,green,5247.82,5341.98,-1.76,-94.16,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-04-02,custom_60d,137.627,130.635,5.35,6.99,yellow,6405.2,6168.12,3.84,237.08,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-01,custom_60d,90.052,86.851,3.69,3.2,green,4251.41,3975.96,6.93,275.45,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-02,custom_60d,96.389,85.569,12.64,10.82,yellow,2373.74,2068.01,14.78,305.73,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-03,custom_60d,0.0,0.0,,,gray,0.0,0.0,,,gray,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-04,custom_60d,0.0,0.601,-100.0,-0.6,green,0.0,113.68,-100.0,-113.68,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-05,custom_60d,105.201,83.864,25.44,21.34,red,4645.4,3815.76,21.74,829.64,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-06,custom_60d,101.416,100.967,0.44,0.45,green,2537.8,2529.6,0.32,8.2,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-06-05-07,custom_60d,1.188,2.158,-44.95,-0.97,green,154.51,103.6,49.14,50.91,red,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-01-01,custom_60d,76.852,83.336,-7.78,-6.48,green,4359.69,4365.51,-0.13,-5.82,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-01-02,custom_60d,4.339,4.338,0.02,0.0,green,248.27,249.14,-0.35,-0.87,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-02-01,custom_60d,117.496,101.904,15.3,15.59,yellow,5447.75,4930.13,10.5,517.62,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-02-02,custom_60d,0.0,0.093,-100.0,-0.09,green,0.0,4.46,-100.0,-4.46,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-02-03,custom_60d,20.668,20.043,3.12,0.62,green,1167.6,1157.5,0.87,10.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-03-01,custom_60d,80.704,82.094,-1.69,-1.39,green,3279.83,3184.53,2.99,95.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-03-02,custom_60d,39.239,43.8,-10.41,-4.56,green,2030.53,2063.08,-1.58,-32.55,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-03-03,custom_60d,38.635,41.113,-6.03,-2.48,green,1992.87,2091.13,-4.7,-98.26,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-03-04,custom_60d,7.289,7.589,-3.95,-0.3,green,502.4,527.24,-4.71,-24.84,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-04-01,custom_60d,40.724,41.479,-1.82,-0.76,green,2011.37,2026.19,-0.73,-14.82,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-04-02,custom_60d,7.827,7.651,2.3,0.18,green,365.87,345.97,5.75,19.9,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-04-03,custom_60d,33.32,34.42,-3.2,-1.1,green,1859.22,1867.17,-0.43,-7.95,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-05-01,custom_60d,59.166,62.913,-5.96,-3.75,green,2848.09,2971.4,-4.15,-123.31,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-06-01,custom_60d,16.515,14.724,12.16,1.79,yellow,915.4,823.71,11.13,91.69,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-06-02,custom_60d,13.213,14.43,-8.43,-1.22,green,1163.02,1033.86,12.49,129.16,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-07-06-03,custom_60d,19.841,20.107,-1.32,-0.27,green,1030.27,1025.97,0.42,4.3,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-01-01,custom_60d,147.191,145.568,1.11,1.62,green,3519.6,3492.79,0.77,26.81,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-01-02,custom_60d,14.307,34.023,-57.95,-19.72,green,730.59,1370.12,-46.68,-639.53,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-01-03,custom_60d,66.055,89.913,-26.53,-23.86,green,2728.22,3862.11,-29.36,-1133.89,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-02-01,custom_60d,70.777,64.038,10.52,6.74,yellow,2997.02,2812.42,6.56,184.6,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-02-02,custom_60d,0.0,0.0,,,gray,0.0,0.39,-100.0,-0.39,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-03-01,custom_60d,175.926,411.821,-57.28,-235.9,green,3272.94,9572.56,-65.81,-6299.62,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-04-01,custom_60d,41.762,42.095,-0.79,-0.33,green,1887.8,1920.56,-1.71,-32.76,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-04-02,custom_60d,15.229,14.088,8.1,1.14,yellow,748.02,723.92,3.33,24.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-08-04-03,custom_60d,189.886,190.123,-0.12,-0.24,green,7899.47,7866.37,0.42,33.1,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-01-01,custom_60d,150.808,166.703,-9.53,-15.9,green,5956.61,6315.03,-5.68,-358.42,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-02-01,custom_60d,45.741,42.776,6.93,2.96,yellow,1965.26,1791.7,9.69,173.56,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-02-02,custom_60d,33.324,34.282,-2.79,-0.96,green,1590.95,1594.73,-0.24,-3.78,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-03-01,custom_60d,74.484,72.009,3.44,2.47,green,2865.55,2782.67,2.98,82.88,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-04-01,custom_60d,113.233,138.238,-18.09,-25.0,green,4599.72,5381.38,-14.53,-781.66,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-05-01,custom_60d,81.809,89.379,-8.47,-7.57,green,2571.18,2508.28,2.51,62.9,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-06-01,custom_60d,49.276,48.616,1.36,0.66,green,1967.8,1862.31,5.66,105.49,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-07-01,custom_60d,103.402,128.809,-19.72,-25.41,green,4591.35,5259.54,-12.7,-668.19,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-08-01,custom_60d,128.618,129.892,-0.98,-1.27,green,5533.96,5533.56,0.01,0.4,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-09-01,custom_60d,63.035,62.432,0.97,0.6,green,2688.93,2674.58,0.54,14.35,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-01-09-10-01,custom_60d,59.017,60.678,-2.74,-1.66,green,2386.0,2382.53,0.15,3.47,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-02-01-01-01,custom_60d,40.705,47.354,-14.04,-6.65,green,1786.19,1925.02,-7.21,-138.83,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-02-01-01-02,custom_60d,61.047,66.825,-8.65,-5.78,green,2692.08,2733.82,-1.53,-41.74,green,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
DM-02-01-02-01,custom_60d,56.202,52.021,8.04,4.18,yellow,2241.74,2130.68,5.21,111.06,yellow,7.0,60,2026-09-02,2026-09-08,2026-09-10 14:28:41
